"order_id";"customer_id";"customer_city";"product_id";"price";"freight_value";"product_category_name";"product_weight_kg";"product_length_cm";"product_height_cm";"product_width_cm";"product_volume_m3"
"973e00cb65f098e0a38f96d5df2f5b8d";"";"";"2c1cc48126c2bdca9e59a300ade4f1c8";39.0;8.29;"brinquedos";0.6;18;13;15;0.0035
"67d7d2f069a2b83e36ab0304e03132e6";"0b9da151bab9f3b6d4add45b3bd7de80";"erechim";"55729c65a6d4638ba2d0fabc0ad9e571";52.9;23.17;"esporte_lazer";0.886;26;18;19;0.0089
"bde6e20289749eb6e7fc368efae2b87f";"";"";"f4d450a6163f21cf9db8bcdf8c7e50f8";289.0;116.24;"moveis_escritorio";12.125;41;58;41;0.0975
"509cbbb4be7bf37477a52cd2204b30ff";"";"";"d3e1006ba3735c0d44160026b6e0ced3";108.9;18.56;"automotivo";1.85;19;16;17;0.0052
"1972a123466d40a62224630f7d0de530";"";"";"03bb06cda40712fb8473f7962fb7d198";129.9;35.53;"cama_mesa_banho";2.0;34;9;33;0.0101
"b3dcc3645a264d2f98b2be2940451718";"";"";"d950ce1f38b6772552be4523baf94c7a";59.9;17.67;"beleza_saude";1.4;20;16;16;0.0051
"4fb104ec6918efe57f7e105fe598d96f";"b04387f66716ae227cca39f8ad86ddf9";"palmas";"9afc7bd1c6286201ccf4bf74ffc9ce6b";18.8;19.08;"utilidades_domesticas";0.25;23;13;21;0.0063
"a2c925a9aed482554a03fe2729c7b0e5";"";"";"84bafdce8540f697ae16b41858256867";16.9;12.79;"automotivo";0.05;20;4;16;0.0013
"e370475faec7f43dcb3a4ced5afed0a3";"";"";"aa42f2680f5e6e56c11150b064101e2e";95.74;62.49;"utilidades_domesticas";17.3;40;70;40;0.112
"828a705e0645673b538e803ca75a29b6";"045ce65dc053765839733057c287dbcb";"monte alto";"40c36dbe4fd510370d40e09ae7670a26";99.0;16.45;"bebes";0.25;16;16;16;0.0041
"0c511eb6cecb1f110a807dad27440c81";"";"";"725cbfcaff95a4d43742fdf13cf43c75";48.9;16.6;"cool_stuff";1.85;34;5;34;0.0058
"c3a8c3c9ace4452ea16d331ba3c44c50";"bfaa59943933939eb6bfb564519e794e";"braganca paulista";"8f2c823e12d58a9eec1a9191e3c34718";54.99;14.27;"cama_mesa_banho";0.9;16;10;16;0.0026
"c3a8c3c9ace4452ea16d331ba3c44c50";"bfaa59943933939eb6bfb564519e794e";"braganca paulista";"8f2c823e12d58a9eec1a9191e3c34718";54.99;14.27;"cama_mesa_banho";0.9;16;10;16;0.0026
"c3a8c3c9ace4452ea16d331ba3c44c50";"bfaa59943933939eb6bfb564519e794e";"braganca paulista";"8f2c823e12d58a9eec1a9191e3c34718";54.99;14.27;"cama_mesa_banho";0.9;16;10;16;0.0026
"ae59ddbdffc31cc10bdb9b2d85d2804f";"";"";"d66d9dba1b0d3aab8f3b6b02e4cd3f8e";194.87;67.03;"utilidades_domesticas";23.1;33;70;44;0.1016
"1e5995be669dd5c3e290a163f1394dce";"d78b6863dd19dc969e202b73e3070ffa";"juina";"6c3effec7c8ddba466d4f03f982c7aa3";34.2;20.52;"consoles_games";0.1;16;12;12;0.0023
"6fc7f8b453f5c366762afbf392ef9b37";"";"";"41db6d8062fcd38410c699743ccc0265";13.47;15.23;"telefonia";0.125;19;5;11;0.001
"0c9548a509e778d5edf0db66b7dd22d4";"";"";"06f0e85c7892d5df893f332706340af1";189.0;32.35;"papelaria";9.85;30;19;60;0.0342
"4e1de8ce601dce8d9ec0049bb09af89d";"";"";"99f5b2240b82bf9387e5cf2fc0335b08";95.0;9.79;"informatica_acessorios";0.16;19;11;14;0.0029
"4e1de8ce601dce8d9ec0049bb09af89d";"";"";"99f5b2240b82bf9387e5cf2fc0335b08";95.0;9.79;"informatica_acessorios";0.16;19;11;14;0.0029
"1f057fd42c4cc8c1711e2b9ae3719afe";"";"";"6c3effec7c8ddba466d4f03f982c7aa3";32.5;12.79;"consoles_games";0.1;16;12;12;0.0023
"685eaef260332ff45909f2f0a44b60f0";"";"";"abe322c6be89693af3c42ba847966166";117.8;65.91;"utilidades_domesticas";22.45;43;68;41;0.1199
"685eaef260332ff45909f2f0a44b60f0";"";"";"abe322c6be89693af3c42ba847966166";117.8;65.91;"utilidades_domesticas";22.45;43;68;41;0.1199
"679444cad1d40f241461739afef6add9";"";"";"a294436012a512193adfae667b8465f8";139.99;18.56;"brinquedos";0.625;33;13;23;0.0099
"c54d822dcfd0f7c672574a607c9403b3";"";"";"87b77bddc8fa1c1272ec769a5134310c";699.99;19.75;"brinquedos";4.384;39;35;34;0.0464
"3e6cebc1c7e80e0a04824f7bf40eb239";"afc7e7baf3a9a8ca3e8bc623ceb4c7bb";"salvador";"06c6e01186af8b98ee1fc9e01f9471e9";39.9;17.35;"informatica_acessorios";0.2;25;5;15;0.0019
"5108adf7c59ec5c88f7f272084921e91";"05985e0f9bc3426aa52509638f5e7ed0";"santo andre";"b84c4c7f1845f068f40e350865b803fa";118.9;14.56;"beleza_saude";1.4;42;12;11;0.0055
"9e52d9230d988c8181ad2875607939b5";"fe6ec736bd1defa29719325e666a12ae";"contagem";"11d73cb1179dc43858edd4ab0cea359d";1039.48;22.04;"relogios_presentes";0.5;19;9;15;0.0026
"136286e8ffa587be2d282d0975515ad3";"";"";"b0b302c4ad94c584fba79e1252093ceb";164.9;14.17;"cama_mesa_banho";1.215;37;7;29;0.0075
"67e54a5ddb5e864b3ca5442f999b55ed";"";"";"b8b743faa0c9c15594a70b1bc2e78d8e";205.9;24.59;"beleza_saude";1.7;20;20;20;0.008
"5999d0076050549364f1df892e1aeaa5";"28c0c209da1b812e1f01a311024a61c5";"guaxupe";"1b2066a33aee5851ee3e44b10b36b3c8";20.89;22.93;"moveis_decoracao";1.65;30;30;15;0.0135
"3a51339b8956feafcab1fe4779ee5a82";"";"";"205f96ff730dd709636da2c7b9cb7ca9";269.1;10.7;"construcao_ferramentas_construcao";1.1;54;10;11;0.0059
"3a51339b8956feafcab1fe4779ee5a82";"";"";"205f96ff730dd709636da2c7b9cb7ca9";269.1;10.7;"construcao_ferramentas_construcao";1.1;54;10;11;0.0059
"3a51339b8956feafcab1fe4779ee5a82";"";"";"205f96ff730dd709636da2c7b9cb7ca9";269.1;10.7;"construcao_ferramentas_construcao";1.1;54;10;11;0.0059
"87d65accbbf482b8a87bd13bb444cf6d";"";"";"a3daee3915d4fb98376e039ede6bdea6";50.0;22.93;"moveis_decoracao";6.45;35;30;35;0.0368
"87d65accbbf482b8a87bd13bb444cf6d";"";"";"a3daee3915d4fb98376e039ede6bdea6";50.0;22.93;"moveis_decoracao";6.45;35;30;35;0.0368
"87d65accbbf482b8a87bd13bb444cf6d";"";"";"a3daee3915d4fb98376e039ede6bdea6";50.0;22.93;"moveis_decoracao";6.45;35;30;35;0.0368
"87d65accbbf482b8a87bd13bb444cf6d";"";"";"a3daee3915d4fb98376e039ede6bdea6";50.0;22.93;"moveis_decoracao";6.45;35;30;35;0.0368
"87d65accbbf482b8a87bd13bb444cf6d";"";"";"a3daee3915d4fb98376e039ede6bdea6";50.0;22.93;"moveis_decoracao";6.45;35;30;35;0.0368
"f0ab754d500c0fe13432dea76cdb2aaf";"";"";"4aa6014eceb682077f9dc4bffebc05b0";252.0;46.22;"utilidades_domesticas";10.15;89;15;40;0.0534
"a6361585c0b12a78bf663af14eb817e7";"";"";"3b4a72dd3f5ecc82d97d6a54725952ec";138.0;17.49;"utilidades_domesticas";10.15;41;56;26;0.0597
"2550d9e4df78c17fc2f0eb644551a867";"";"";"473795a355d29305c3ea6b156833adf5";49.9;15.1;"perfumaria";0.1;20;20;20;0.008
"c25e56c3d703fbb581c19346a9e58773";"";"";"fa381a4a9af65ea5fc8f3829214045f9";269.9;14.19;"esporte_lazer";3.05;62;10;22;0.0136
"63252822ecaf7648b1528bf6b64fd25d";"";"";"83a1778b0d5b20c0724c97e35f083082";59.9;17.26;"brinquedos";1.1;43;6;30;0.0077
"4bcbf495ab204cfc6d9f6541f4fcceec";"1931c0d89db7b0a6a696b44bc84b15ad";"sao paulo";"6c3effec7c8ddba466d4f03f982c7aa3";32.5;12.79;"consoles_games";0.1;16;12;12;0.0023
"80cb2770ef2f75c1c0824d9b1c9c79e0";"";"";"70869aae4d447a8815db20569604a9e7";98.99;16.32;"beleza_saude";2.225;37;12;20;0.0089
"b1fc0948d3c1bb44de3612845c3f068f";"818aaf45572baf9c377add2ac59950a6";"lajeado";"8c71c9f045a49434865c087cff7bfe02";139.9;34.18;"moveis_sala";4.325;55;17;54;0.0505
"ea49ccd093967a3ceccdd5da05830b39";"";"";"cfb79bfbdaf59cfe2e9ae0a071451f32";39.0;12.79;"cama_mesa_banho";0.55;30;3;19;0.0017
"a21b149df8e6239ec1b4da7bb48f4deb";"";"";"994ab76f0da3349fffcfe5d598e9babb";29.99;22.06;"beleza_saude";0.15;16;2;20;0.0006
"a21b149df8e6239ec1b4da7bb48f4deb";"";"";"994ab76f0da3349fffcfe5d598e9babb";29.99;22.06;"beleza_saude";0.15;16;2;20;0.0006
"a601d022409232a8c75200e448dfb843";"6b77feae2a3a39a0b0385e67ff194277";"belem";"3395972e03af62d7cb9bdb8a601383d8";81.0;19.11;"perfumaria";1.0;16;16;16;0.0041
"49fd5cd566e1e24b0c403afb8996728a";"01156d307fdee5870c27d63afb938bd9";"birigui";"7cf805b1d0c5c1c84ae24c34beec0958";34.9;14.55;"utilidades_domesticas";1.05;35;14;17;0.0083
"bf95c697c3c00b2cc649e5677c639b79";"";"";"1c6c35cdf70ee1c3515cd1527f4aa6d8";79.9;13.58;"papelaria";0.45;28;32;23;0.0206
"61da7dd07ba150343f903e595dea5dc7";"";"";"2604055d4992311bc72b115b6d5adda9";204.9;14.45;"esporte_lazer";1.6;80;20;25;0.04
"c136ccb91ace39bbcdd1012fe2002d8d";"7166de904d50726d46d0daa3a9b5028d";"sao goncalo";"a36f2cdee6906fae885c6258e824308c";19.99;17.06;"livros_interesse_geral";0.6;23;2;16;0.0007
"93f27293d6f1881d4784abaf47d53ffe";"";"";"5fc3e6a4b52b0c414458104ed4037f1c";89.0;15.08;"informatica_acessorios";0.2;16;5;11;0.0009
"b7500da4a02eac89b7dcbeaf4efaf00b";"";"";"49ac91bd3a26d57c4c2a46e66977e69f";86.99;17.86;"esporte_lazer";4.4;42;26;33;0.036
"b495ec18170fb28a3610c8d3ab464442";"a7ef3a4c88848b53b0a34eb34ad1fc2a";"cabo frio";"3513bbea7a2bd5526aa2be8f2f898a70";24.79;14.52;"automotivo";1.4;42;5;42;0.0088
"fb89dbec79bc8b1f0d12165058cb1cb3";"";"";"419b12eaf8841add29c3503ee6cddb91";135.0;19.49;"esporte_lazer";1.45;105;15;15;0.0236
"8a903d20555a91edeffd6eab45743f26";"";"";"f2af004352a06a99dca765596240cbc3";23.89;20.0;"beleza_saude";0.1;29;5;15;0.0022
"7cebfb16674d9fddd60acfd3f9256cbe";"e596ba17afe432cba1b517c2f4945aed";"ribeirao preto";"b0b302c4ad94c584fba79e1252093ceb";164.9;14.17;"cama_mesa_banho";1.215;37;7;29;0.0075
"25c0199420985c8f6353d9bf1b3b107c";"d835c1f9681f01512a39674a16a3f0a0";"porto alegre";"77eac67734ce758ade0417685ab43c08";29.9;25.63;"moveis_decoracao";1.038;24;17;23;0.0094
"7dcb3c2cc15f5bcb73f79ee65a917b0f";"4e0978b1692b2e66e9537b7a2e595ed9";"lorena";"c6dd917a0be2a704582055949915ab32";99.99;10.38;"cool_stuff";1.2;42;25;15;0.0158
"dc65a9b6855f6b8e44c417736cfb340d";"d94ceba93d16afa686f9b1c085061a08";"santos";"ec5b3c8bb77ad22278f6e9d719a83de3";12.9;13.71;"casa_conforto_2";0.7;65;18;28;0.0328
"dc65a9b6855f6b8e44c417736cfb340d";"d94ceba93d16afa686f9b1c085061a08";"santos";"ec5b3c8bb77ad22278f6e9d719a83de3";12.9;13.71;"casa_conforto_2";0.7;65;18;28;0.0328
"0e8e7aed5de3681d008b56aaa514fe6a";"d6e2b7381afd823e7d123fdfca1b3b3a";"juiz de fora";"15416967b480fca6c3ceac3335e57c36";47.99;25.19;"utilidades_domesticas";7.85;30;60;30;0.054
"5f72c8b02beaa8a1bc3fd79ea75384e9";"649ae246f93c7482390cf748a9be70f3";"montes claros";"96ff741d2c7879406ec3054d6b2a11c8";49.0;18.44;"relogios_presentes";0.2;16;2;11;0.0004
"eecc2228a558c977d240693c7adf6dc2";"3bc958811e961837de533256453f1f61";"sao paulo";"ea7f23122fd317be5901ac4a467d3c6b";299.0;9.86;"fashion_bolsas_e_acessorios";1.15;41;13;42;0.0224
"6d6783e9e03bc56ba0d4f018d45babe3";"eb9f43bc3cb1915ba52ea755eddad3d4";"jandira";"e0cf79767c5b016251fe139915c59a26";29.9;7.47;"beleza_saude";0.25;16;5;15;0.0012
"b616f638cd86d92c7cbd06cf7484ee34";"";"";"d2f5484cbffe4ca766301b21ab9246dd";12.88;7.87;"informatica_acessorios";0.18;16;9;16;0.0023
"62f57626e12b27935d0f8bd53594d616";"";"";"8d38fad1bc505b1b3f50612f1fdaecba";48.9;9.44;"bebes";0.55;20;13;13;0.0034
"fa3ed89c3b607653c3e70eaa8b2fd792";"";"";"75c06ee06b201f9b6301d2b5e72993f8";13.99;15.1;"perfumaria";0.05;16;5;11;0.0009
"248420359d879dd7752d4333a3d7472b";"e0213fab18b29329e69cbe1f365e99ab";"belem";"bb50f2e236e5eea0100680137654686c";330.0;53.03;"beleza_saude";0.4;34;4;22;0.003
"961cb4ae528f3707251cede6d513f8e8";"";"";"672e757f331900b9deea127a2a7b79fd";410.0;22.36;"agro_industria_e_comercio";2.65;30;30;20;0.018
"dc9a03dbf9afa19253012ac1391cc00f";"";"";"06c6e01186af8b98ee1fc9e01f9471e9";39.9;14.1;"informatica_acessorios";0.2;25;5;15;0.0019
"cec650597bc68075233883fdc1e06fe9";"";"";"7e97894cc00196a56d6ec315c68b2353";109.9;21.26;"esporte_lazer";3.3;78;20;38;0.0593
"43887f3ff49629a7d608220b3a832e5f";"";"";"282689e1e4c5d32efe135668c32b6722";325.0;45.85;"cool_stuff";6.122;32;32;37;0.0379
"aaf3296abd366f76ed7d26fe0ea4cdaf";"6ea6833bafd5a01be6aad92305a57e9e";"brasilia";"44d097d59e8430f88a67517cd0c4f865";69.0;14.23;"fashion_bolsas_e_acessorios";0.35;16;2;20;0.0006
"de170050f62caffbd0b8b077187ba262";"83fdbc7a2c69f371538d61721ae5f507";"estancia velha";"43a05187c418edc20a55682107c9d7fa";110.0;14.52;"cama_mesa_banho";0.9;34;10;28;0.0095
"623782c0605b507c31691b1fff4dc299";"";"";"fd3449bd706d46a7196d18bbd38b32f4";13.9;18.63;"eletrodomesticos_2";0.64;22;24;21;0.0111
"8a98b899923f5a4f37a74af5c8b1d774";"37fb9cce079a4887c96b59bae2011d05";"rio do sul";"7676b117e79a01065c4962a3064886f6";58.47;6.52;"esporte_lazer";1.255;29;14;16;0.0065
"59c153fdba2562afd8554a380231559e";"";"";"be366ad5a4e888927261891882fc8aed";34.93;8.72;"utilidades_domesticas";0.5;16;12;15;0.0029
"dce910dc283f1255aab3c0f9d4eb31c0";"1d0af3592aa297b26f1a97942588a730";"araxa";"b2775a101dfacb48184ed1c1cb4a278b";390.0;47.19;"utilidades_domesticas";5.95;40;40;40;0.064
"0efd493233dcc9266a7423754db0079c";"d2f3e714cdac1771b576fa1a70ed7c8e";"taboao da serra";"207cdca64408b55cde28bfa9e62bced9";26.69;14.52;"relogios_presentes";0.5;22;8;20;0.0035
"a9601d068b873488daa5f72c7daa1f10";"5cc2000a02011f09463e935d6f33ea6d";"parambu";"41db6d8062fcd38410c699743ccc0265";25.9;25.63;"telefonia";0.125;19;5;11;0.001
"d64dc080a9163c5e593b591e6c8e32b8";"bf10f1fd7fd870f4d92a239792498714";"itu";"47e7c7fb5d7ab1b726e49c74693a0e69";37.9;8.72;"utilidades_domesticas";0.4;26;12;12;0.0037
"2c743fa9aec96b772983e9ab98eda2b2";"5846e59bc6fedf6418b9f8bcc74fb06e";"rio de janeiro";"73326828aa5efe1ba096223de496f596";80.9;15.67;"alimentos";0.33;20;15;16;0.0048
"dabf2b0e35b423f94618bf965fcb7514";"";"";"473795a355d29305c3ea6b156833adf5";59.9;0.48;"perfumaria";0.1;20;20;20;0.008
"0c2b241aa0c85f5e27ad334225793b87";"eab17001b1d7cde27c1f1234af12d4e6";"rio de janeiro";"3eef0cb94ba82de806bb30ab743c7655";79.99;24.69;"moveis_escritorio";11.88;50;60;27;0.081
"0c2b241aa0c85f5e27ad334225793b87";"eab17001b1d7cde27c1f1234af12d4e6";"rio de janeiro";"3eef0cb94ba82de806bb30ab743c7655";79.99;24.69;"moveis_escritorio";11.88;50;60;27;0.081
"0c2b241aa0c85f5e27ad334225793b87";"eab17001b1d7cde27c1f1234af12d4e6";"rio de janeiro";"3eef0cb94ba82de806bb30ab743c7655";79.99;24.69;"moveis_escritorio";11.88;50;60;27;0.081
"49e6f4ed0034a19d7c8051244c8d64ba";"5f4691392be0759eac67f4aeb96950d3";"rio de janeiro";"3c3d244942b424b931c33f1ddc122b80";194.99;8.79;"pet_shop";0.122;17;10;14;0.0024
"98177e77e8e13fdf6cf26a7e98d86f02";"70a67f9fe1f69b4920cb3c1092feb3c7";"paracambi";"cec09725da5ed01471d9a505e7389d37";69.9;26.79;"esporte_lazer";2.5;20;11;11;0.0024
"75b10195b29fe2a89b781edc42f52485";"";"";"b51485801348808e02617629d896c936";39.99;7.78;"telefonia";0.1;19;3;20;0.0011
"5ab5ab13fd02495f204ffe2724aecf49";"07402722a2b316e79dbd20301ba2b345";"mogi das cruzes";"31fd02b02c33827cbde22902cf80338c";39.9;7.78;"utilidades_domesticas";0.2;26;3;21;0.0016
"c47b98a258cc2ebd4fd9db5e38a1b5fa";"3e2fe6f0fa65fc4802dc9b29141f3a07";"prados";"9c4c75ab1ce7a32a6dab72d863cad23d";34.9;17.92;"moveis_decoracao";1.2;40;5;30;0.006
"790c018ecba60024d3684643535f0e69";"0de1afca49564cb391fdff84096730e7";"itaberaba";"999ad46c08ea9b778cefc75048156f30";125.0;17.31;"informatica_acessorios";1.7;31;12;22;0.0082
"597c2563d00470ca79904967e0cd6595";"";"";"d4dccae17c83ffbaafc50d763503e9eb";62.9;11.46;"utilidades_domesticas";3.07;32;11;29;0.0102
"5b0b2aa2743719f29545ae7a34007b8f";"d8e3846d82e712608dfda713b5929998";"porto acre";"fe6614ba400caca2d8d310902d5ecdd5";74.9;29.45;"fashion_calcados";1.5;22;12;33;0.0087
"182603ac5f9e38b3108c8800a46406fc";"";"";"dc404a1496a08f9f5540c8b5d4b92925";299.99;18.41;"brinquedos";1.582;31;31;35;0.0336
"8634624f436e04b1667aa4299a7b026b";"";"";"f51bda33ab6008cea43d2be021b866c4";23.99;17.92;"moveis_decoracao";0.6;50;15;40;0.03
"8634624f436e04b1667aa4299a7b026b";"";"";"f51bda33ab6008cea43d2be021b866c4";23.99;17.92;"moveis_decoracao";0.6;50;15;40;0.03
"a1154a5da8429ac3461d448de5bc11c9";"";"";"06c6e01186af8b98ee1fc9e01f9471e9";39.9;15.1;"informatica_acessorios";0.2;25;5;15;0.0019
"29195b2e04b68eb25fc8a0fa5d2d81c4";"18e2456b9baae6e47d1c71228a9e30d7";"vitoria da conquista";"1fa52682d6938b129312ef4cffac1711";190.9;45.19;"informatica_acessorios";0.55;34;14;14;0.0067
"de1b85f04c5fe5b727293a8133502cb1";"370e9b111968bd747c429eb56c54c8e3";"adamantina";"1bbf3c5abc34eb8f1d884a7503b7764f";199.7;13.84;"beleza_saude";0.35;27;4;11;0.0012
"faf6d4b65126b7e12030723b3c8373bb";"";"";"5357a190f1759dc5ff9bea83eb195b14";21.99;21.15;"esporte_lazer";0.3;29;10;12;0.0035
"493bfa3afd1c7c384e300b4f4b511048";"47d35d8232327cb512ac7b6b84305871";"brasilia";"b4fc7e84dcaf2fcf3edb234e30362929";125.0;18.12;"esporte_lazer";1.3;22;27;22;0.0131
"4fa9d0878410252bb7108bfba1b99ac8";"4ea968eaa250fba63516f27fdb73eb7f";"lorena";"5fc3e6a4b52b0c414458104ed4037f1c";89.0;15.37;"informatica_acessorios";0.2;16;5;11;0.0009
"c0e02613bf15378f18d3498361a76c9d";"";"";"b60a0c8bd0333c69ee70565973709bbf";555.0;30.95;"beleza_saude";0.65;16;10;11;0.0018
"995f4fdaa0eeb0d3c4ac475f47a8c271";"b1114c131b839082de98f115dee1369f";"fortaleza";"93b498aa80cf4062f0c6636c038141df";229.9;24.11;"eletronicos";0.719;21;12;24;0.006
"ac3ae04e5a2751b8cfd9baaa3dc58638";"ee07904a90221e85a36e0b1babb6981c";"sao paulo";"73a79a46f21913c65ebb8071f480ee11";75.0;7.78;"brinquedos";0.5;17;16;14;0.0038
"1a82ae1928c32cea24d0235445148454";"";"";"8ced2631a18d2e0814557875b3bb907b";49.95;15.1;"cama_mesa_banho";0.45;25;9;19;0.0043
"572acae7da06b5b656a1b296d1fb131f";"79aff2ef60b4eb882529f6f5f132ddd1";"belo horizonte";"6c3effec7c8ddba466d4f03f982c7aa3";19.9;15.1;"consoles_games";0.1;16;12;12;0.0023
"8b4f68b99e03c0cffb07fd5711d61fe1";"";"";"4d506f00f028642b159fe0be712d8041";399.0;54.92;"pet_shop";1.3;21;6;26;0.0033
"a80fa61306ce8d33073362ede148e9ac";"";"";"f521813909e310116b6b2f0b11f3dd44";97.0;12.75;"moveis_decoracao";0.75;17;20;17;0.0058
"fa609e805ef70799ce6c12d7d0763545";"be94819d23e284279425496d0e695777";"sao jose dos campos";"de11bf385785a97ca03b274d98373c76";126.2;15.99;"ferramentas_jardim";2.7;22;14;22;0.0068
"3772c863e089768339269d261fadb421";"";"";"4aa6014eceb682077f9dc4bffebc05b0";289.99;28.35;"utilidades_domesticas";10.15;89;15;40;0.0534
"7e131886d59cb8a02c847ed61228fd8c";"";"";"fd9222f5293048868b832e5179fa3ec5";49.9;11.74;"bebes";2.95;32;22;16;0.0113
"47af3c45ff89024653aa5c3cd617077e";"2b7fc1752a6283fe304ffbf867c4260c";"sao paulo";"3c4b135cf249d2b9d6ffb47f108bf08d";19.0;12.79;"informatica_acessorios";0.3;42;8;17;0.0057
"349de605467ed7131cc22d614313551a";"";"";"17c4bd4269902c84acc14c497f282ddb";279.99;17.4;"telefonia";0.3;23;7;15;0.0024
"eb9c386367b06468eb9334ad5a9f28bc";"f0f6f2b6ed7fefbc460e7e216139a1b0";"sao caetano do sul";"b48ac8fbef9f889656ccef21bd7ca87b";199.9;14.87;"cama_mesa_banho";2.8;35;9;34;0.0107
"d33ed17c28104a5821b0aed3fd7323d0";"6cd040460d7a32fa711a4da0dc30f187";"alta floresta";"b248cbdf748a977cdf76991dd59fc429";15.0;16.79;"automotivo";0.15;16;7;11;0.0012
"8f81a4191bcbef23cdd139470cb50dda";"";"";"0521fe3eb04940304b489d0fb49a37dd";104.53;57.19;"ferramentas_jardim";1.45;90;6;18;0.0097
"d7210728120a19b1bdaea9b513008881";"";"";"f62cbf4416c9ef8e1b4e8d5279891f24";13.65;7.39;"eletronicos";0.2;25;7;16;0.0028
"44561b17e20e18c835ffb61863a20b58";"c3733c5a81a87c292683e8bfe2bfdade";"ipatinga";"450a44fbb7995e0ace31991a2bb05470";32.99;17.6;"moveis_decoracao";1.4;45;5;45;0.0101
"a48286edf7e187e446293ea0ff08f2f9";"b6374654189195ea4cbb2ff50cdb8f7a";"aparecida de goiania";"31fd02b02c33827cbde22902cf80338c";35.0;14.1;"utilidades_domesticas";0.2;26;3;21;0.0016
"91c9f456cb2e53af4edc1b33b3bd7f7c";"c8e53439446de62f0372c338f29b8c80";"castro";"3e6de3159fd57b7d7e62c584a3c9fc70";88.9;13.96;"eletrodomesticos";0.35;26;20;19;0.0099
"7a648e7b0dcf4e65e1348e16a245eca7";"";"";"fa23bf270fb9880690b07d09b9f9ff20";59.99;9.34;"esporte_lazer";0.8;50;15;25;0.0188
"4125f12333bad3b4866e6145396cf2b1";"";"";"dc404a1496a08f9f5540c8b5d4b92925";299.99;21.59;"brinquedos";1.582;31;31;35;0.0336
"67d76fc5a4545e99be9b1e6f9e90cfc5";"";"";"227ae51127a60b162b1696de1cc8a10b";199.0;22.47;"bebes";2.797;35;35;16;0.0196
"8a1f37725eebf19474556726f014f72d";"f199a88e43318ed6123809a929e93f69";"duartina";"ecf11081ba69df87eeaa46e5c3de564e";14.14;17.6;"utilidades_domesticas";0.9;16;33;14;0.0074
"99f48f57d8e3a6f6bcc13902ee0067c7";"";"";"881218c6167982e1dd94cb98a085cbb9";59.9;16.18;"eletrodomesticos";0.55;36;15;25;0.0135
"a82c960297e876b31d23af8b437f54bb";"";"";"d3e1006ba3735c0d44160026b6e0ced3";108.9;27.71;"automotivo";1.85;19;16;17;0.0052
"58e7140d9d368a70076dc999a7a7bf85";"1a109d4469445a83961ebca889bc418c";"sao paulo";"4e127b9ccb6eb1d65aee38a24803b2ab";29.99;9.34;"bebes";0.9;40;13;23;0.012
"58e7140d9d368a70076dc999a7a7bf85";"1a109d4469445a83961ebca889bc418c";"sao paulo";"4e127b9ccb6eb1d65aee38a24803b2ab";29.99;9.34;"bebes";0.9;40;13;23;0.012
"58e7140d9d368a70076dc999a7a7bf85";"1a109d4469445a83961ebca889bc418c";"sao paulo";"4e127b9ccb6eb1d65aee38a24803b2ab";29.99;9.34;"bebes";0.9;40;13;23;0.012
"58e7140d9d368a70076dc999a7a7bf85";"1a109d4469445a83961ebca889bc418c";"sao paulo";"4e127b9ccb6eb1d65aee38a24803b2ab";29.99;9.34;"bebes";0.9;40;13;23;0.012
"58e7140d9d368a70076dc999a7a7bf85";"1a109d4469445a83961ebca889bc418c";"sao paulo";"4e127b9ccb6eb1d65aee38a24803b2ab";29.99;9.34;"bebes";0.9;40;13;23;0.012
"58e7140d9d368a70076dc999a7a7bf85";"1a109d4469445a83961ebca889bc418c";"sao paulo";"4e127b9ccb6eb1d65aee38a24803b2ab";29.99;9.34;"bebes";0.9;40;13;23;0.012
"f7d17bafe7c67afef77b8a96ad5abfd3";"";"";"6ae4d45dedc378571b9c404275008674";89.9;18.2;"pet_shop";0.5;20;18;20;0.0072
"707b5fed9a986693aeb075d87589c4f8";"";"";"210feb9ae3b060d29ec884aac60e5f10";149.99;17.3;"cool_stuff";1.05;37;22;26;0.0212
"27a8d640e6a7be5a3b77ee064c07feea";"0e477ff075da653798461adff6337e5b";"rio de janeiro";"2c1cc48126c2bdca9e59a300ade4f1c8";39.0;14.1;"brinquedos";0.6;18;13;15;0.0035
"35df0cf1d7650c5c0ad88837c4dfde89";"";"";"1c8c191152d78378de9b31fa8231bcd6";109.0;14.34;"esporte_lazer";0.975;43;23;23;0.0227
"be5bc2f0da14d8071e2d45451ad119d9";"";"";"fd7fd78fd3cbc1b0a6370a7909c0a629";21.9;17.19;"esporte_lazer";0.4;16;16;16;0.0041
"57017d14757e9d74934069673c5aaed0";"922f7b509a03d443ecae48f35ec48731";"sao paulo";"31fd02b02c33827cbde22902cf80338c";35.0;7.78;"utilidades_domesticas";0.2;26;3;21;0.0016
"0f6b7fd8b1ca2b342b4629b5c8a4435b";"";"";"17878434ca0082537806de545c2f0351";99.9;18.58;"informatica_acessorios";0.25;16;16;16;0.0041
"6f55dd8ed6e2954105ec2f011346660d";"";"";"147a0207903133d4593e9f5d14793e45";39.0;15.23;"brinquedos";0.45;18;14;15;0.0038
"7727f2b370c8c7e236872c980d69968f";"";"";"9da950e8c8c482441f1b93955b21c827";215.0;22.59;"cool_stuff";5.2;37;20;34;0.0252
